record_id,merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
REC101240,MCH6143,"Murthy, Kala and Mangat",5812,Restaurant,Individual,Hyderabad,Telangana,2023-03-26,3144502115,Active,
REC101241,MCH7681,"Aggarwal, Raj and Mand",5311,Department Store,Individual,Amritsar,Punjab,2023-07-26,6309524938,Active,148.0
REC101242,MCH4141,Sarkar and Sons,4814,Telecom,Partnership,Bengaluru,Karnataka,2023-06-10,,Active,1485.34
REC101243,MCH8571,"Sahni, Arya and Guha",4131,Transportation,Private Limited,Kolkata,West Bengal,,XXXX6085,Active,1192.48
REC101244,MCH6697,"Chanda, Chakraborty and Mand",4814,Telecom,Individual,Pune,Maharashtra,2025-09-29,4744924569,Active,706.35
REC101245,MCH1881,"Bawa, Ganesan and Oak",5912,Pharmacy,Partnership,Chennai,Tamil Nadu,2023-12-14,,Hold,
REC101246,MCH7586,Randhawa Inc,5812,Restaurant,Partnership,Chennai,Tamil Nadu,2025-06-21,,Inactive,629.75
REC101247,MCH8374,Nadig-Batra,5699,Apparel,Partnership,Amritsar,Punjab,2024-02-21,VELJ0567478440820,Active,831.77
REC101248,MCH1553,Basu-Varma,5942,Books & Stationery,Sole Proprietor,Kolkata,West Bengal,,,Active,1630.0
REC101249,MCH7957,Keer-Khalsa,5311,Department Store,Sole Proprietor,Amritsar,Punjab,2025-11-21,,Active,1690.94
REC101250,MCH2250,Borra and Sons,5942,Books & Stationery,Individual,Hyderabad,Telangana,2024-07-18,XXXX4935,Active,
REC101251,MCH7023,Mannan-Mallick,5999,Miscellaneous Retail,Individual,Hyderabad,Telangana,,BQNS1502974429250,Active,1891.27
REC101252,MCH5546,Borde Inc,5311,Department Store,Individual,Ludhiana,Punjab,2024-09-27,JPIE0555435223526,Active,1430.97
REC101253,MCH5494,Raja Ltd,5942,Books & Stationery,Partnership,Ludhiana,Punjab,2025-07-19,XXXX2189,Active,209.91
REC101254,MCH9714,Issac-Pall,5912,Pharmacy,Private Limited,Chennai,Tamil Nadu,2024-07-06,,Inactive,925.43
REC101255,MCH2532,Chad Inc,5999,Miscellaneous Retail,Partnership,Jaipur,Rajasthan,2023-01-11,SDKV0929160095786,Inactive,351.38
REC101256,MCH6776,"Khanna, Kadakia and Hans",5942,Books & Stationery,Partnership,Jalandhar,Punjab,2024-12-16,,Active,7527.28
REC101257,MCH9208,Lala-Tiwari,5942,Books & Stationery,Partnership,Amritsar,Punjab,2023-05-17,,Inactive,338.09
REC101258,MCH3930,Kashyap-Rastogi,5699,Apparel,Individual,Lucknow,Uttar Pradesh,,XXXX4709,Active,510.04
REC101259,MCH7618,"Thaman, Parikh and Dubey",7011,Hotel/Lodging,Private Limited,Delhi,Delhi,2025-11-22,SGHB3691205385794,Active,244.24
REC101260,MCH7621,"Sankaran, Sur and Panchal",5812,Restaurant,Individual,Jaipur,Rajasthan,2023-01-03,XXXX7790,Active,1992.6
REC101261,MCH4589,"Sathe, Bumb and Shankar",5699,Apparel,Sole Proprietor,Amritsar,Punjab,2024-10-27,XXXX1983,Active,76.99
REC101262,MCH2191,"Choudhry, Rai and Chokshi",5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2025-04-14,,Active,3020.11
REC101263,MCH8955,"Gade, Venkatesh and Bedi",5999,Miscellaneous Retail,Sole Proprietor,Bengaluru,Karnataka,2023-05-13,LWFG7573237346886,Active,455.69
REC101264,MCH3591,"Panchal, Balasubramanian and Dey",5942,Books & Stationery,Private Limited,Kolkata,West Bengal,2025-03-15,9832386733,Active,2193.61
REC101265,MCH8221,Kala-Bajaj,5942,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,,5133526509,Inactive,1133.63
REC101266,MCH2552,"Saran, Dyal and Wable",4814,Telecom,Partnership,Hyderabad,Telangana,2023-10-19,XXXX2290,Active,1588.96
REC101267,MCH7784,Dave-Babu,5912,Pharmacy,Partnership,Ludhiana,Punjab,2023-03-16,XXXX3111,Active,643.0
REC101268,MCH1853,Narayanan-Chander,4131,Transportation,Sole Proprietor,Amritsar,Punjab,2023-10-10,GGYD8312524893538,Active,13872.38
REC101269,MCH9201,Ramachandran PLC,4814,Telecom,Private Limited,Jaipur,Rajasthan,2024-10-02,,Active,1064.13
REC101270,MCH3439,"Palan, Bora and Puri",5411,Grocery Store,Private Limited,Ludhiana,Punjab,2024-03-05,AHWJ3061043363701,Active,1840.58
REC101271,MCH8163,"Sama, Pant and Tara",5942,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2025-06-13,,Active,
REC101272,MCH4090,Dube Group,5311,Department Store,Individual,Jaipur,Rajasthan,2024-12-06,NPEH3410333318653,Active,5497.54
REC101273,MCH6751,Jhaveri-Rege,5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-07-30,,Active,1649.91
REC101274,MCH2770,Nagi PLC,5999,Miscellaneous Retail,Individual,Jaipur,Rajasthan,2024-05-06,,Blocked,
REC101275,MCH2274,Kade-Wadhwa,5699,Apparel,Partnership,Delhi,Delhi,,,Active,
REC101276,MCH4275,Raval-Bora,5812,Restaurant,Sole Proprietor,Jaipur,Rajasthan,2024-04-18,3945076989,Active,1335.0
REC101277,MCH5458,"Korpal, Venkatesh and Choudhary",7011,Hotel/Lodging,Individual,Jaipur,Rajasthan,2024-03-17,,Active,
REC101278,MCH5997,"Kothari, Basu and Kothari",5912,Pharmacy,Sole Proprietor,Delhi,Delhi,2025-09-07,4059468429,Inactive,2459.46
REC101279,MCH2675,Venkataraman-Rastogi,5942,Books & Stationery,Private Limited,Amritsar,Punjab,2025-06-23,YXGI4135701284971,Active,877.85
REC101280,MCH5239,Saha Inc,5999,Miscellaneous Retail,Individual,Lucknow,Uttar Pradesh,2025-09-29,,Active,6907.0
REC101281,MCH3907,"Oza, Sachdev and Sarkar",5812,Restaurant,Private Limited,Jalandhar,Punjab,,XXXX6224,Active,2184.56
REC101282,MCH6009,"Nagar, Chowdhury and Raghavan",5942,Books & Stationery,Private Limited,Pune,Maharashtra,,XXXX6864,Active,1266.03
REC101283,MCH8861,Prashad and Sons,5999,Miscellaneous Retail,Individual,Chennai,Tamil Nadu,,XXXX5366,Active,
REC101284,MCH2383,Dewan-Misra,4814,Telecom,Sole Proprietor,Ludhiana,Punjab,2023-05-09,,Active,923.06
REC101285,MCH5141,Sinha Ltd,5699,Apparel,Sole Proprietor,Jaipur,Rajasthan,2025-07-27,XXXX0376,Closed,764.85
REC101286,MCH5037,"Sekhon, Dhillon and Bath",5812,Restaurant,Partnership,Delhi,Delhi,2024-10-01,8639611595,Suspended,
REC101287,MCH7074,Lalla-Iyengar,5912,Pharmacy,Individual,Jalandhar,Punjab,2026-01-10,9351816139,Active,732.21
REC101288,MCH6137,"Sidhu, Ahuja and Kumar",5812,Restaurant,Partnership,Bengaluru,Karnataka,,0510702134,Active,1574.67
REC101289,MCH2115,Kohli-Doshi,4131,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2024-05-24,XXXX7245,Active,8526.65
REC101290,MCH8177,"Ghose, Om and Dada",5912,Pharmacy,Individual,Jaipur,Rajasthan,2023-01-25,VAWO9622110634974,Active,578.46
REC101291,MCH2946,Nagy-Jani,4131,Transportation,Sole Proprietor,Mumbai,Maharashtra,,1929586448,Active,316.0
REC101292,MCH1973,Sastry Ltd,5699,Apparel,Sole Proprietor,Chennai,Tamil Nadu,2024-12-23,,Active,1479.74
REC101293,MCH7544,Narayan-Oommen,4814,Telecom,Individual,Jalandhar,Punjab,2023-06-29,RSLP3867431498538,Inactive,1478.06
REC101294,MCH8393,Salvi LLC,7011,Hotel/Lodging,Partnership,Jalandhar,Punjab,2024-10-18,XXXX4953,Active,1230.0
REC101295,MCH9393,"Sehgal, Chawla and Korpal",5812,Restaurant,Individual,Amritsar,Punjab,2025-09-03,XXXX8440,Active,896.96
REC101296,MCH2205,Parmer-Lad,5311,Department Store,Individual,Delhi,Delhi,2023-07-01,QDLE8658067283923,Active,986.0
REC101297,MCH3908,Kanda LLC,5999,Miscellaneous Retail,Sole Proprietor,Pune,Maharashtra,2024-07-05,2653904246,Active,
REC101298,MCH4560,Shankar Ltd,4814,Telecom,Individual,Bengaluru,Karnataka,2025-06-12,,Active,1403.88
REC101299,MCH7311,Jhaveri-Hans,7011,Hotel/Lodging,Sole Proprietor,Mumbai,Maharashtra,2025-05-12,RZUE2319491323812,Active,1009.0
REC101300,MCH5472,Dua Group,5942,Books & Stationery,Private Limited,Ludhiana,Punjab,2024-09-23,2328427852,Active,778.0
REC101301,MCH8851,"Kanda, Kohli and Thaman",5812,Restaurant,Sole Proprietor,Jalandhar,Punjab,,,Blocked,5573.07
REC101302,MCH9681,Bawa PLC,5699,Apparel,Private Limited,Pune,Maharashtra,2024-01-09,,Active,1913.04
REC101303,MCH8641,Rai and Sons,4131,Transportation,Individual,Ludhiana,Punjab,2024-01-10,,Active,
REC101304,MCH6468,Golla-Murty,4131,Transportation,Partnership,Hyderabad,Telangana,2024-06-20,,Active,
REC101305,MCH8995,Mahajan Group,5999,Miscellaneous Retail,Partnership,Jalandhar,Punjab,2023-09-12,XXXX2606,Active,2967.0
REC101306,MCH1827,Saha Ltd,5999,Miscellaneous Retail,Partnership,Pune,Maharashtra,2026-01-12,GFSK2439344528128,Active,790.89
REC101307,MCH1529,"Sangha, Banerjee and Sengupta",7011,Hotel/Lodging,Private Limited,Ludhiana,Punjab,2023-02-06,,Inactive,1257.59
REC101308,MCH8923,Raja-Sur,4131,Transportation,Individual,Hyderabad,Telangana,2023-05-29,,Active,1033.58
REC101309,MCH8464,"Kapadia, Sarin and Bhargava",5411,Grocery Store,Sole Proprietor,Ludhiana,Punjab,2024-07-19,,Active,1536.1
REC101310,MCH8749,"Tara, Parmer and Walla",4131,Transportation,Private Limited,Kolkata,West Bengal,2025-06-19,BWRP8229942592433,Closed,584.1
REC101311,MCH4298,Jain Group,4814,Telecom,Private Limited,Delhi,Delhi,2024-06-01,6571920723,Closed,316.99
REC101312,MCH8552,"Manne, Manda and Toor",4131,Transportation,Sole Proprietor,Pune,Maharashtra,2023-08-19,,Active,
REC101313,MCH5227,Gala PLC,7011,Hotel/Lodging,Partnership,Kolkata,West Bengal,2026-01-21,,Active,
REC101314,MCH3323,Dey PLC,4814,Telecom,Sole Proprietor,Jaipur,Rajasthan,2024-12-24,XXXX2284,Inactive,559.08
REC101315,MCH9199,Goda-Patel,4814,Telecom,Partnership,Lucknow,Uttar Pradesh,2024-12-23,3404405124,Active,992.24
REC101316,MCH4745,Divan-Rao,5311,Department Store,Sole Proprietor,Jalandhar,Punjab,2023-12-05,9446528330,Active,778.92
REC101317,MCH4463,"Kant, Varma and Madan",5411,Grocery Store,Individual,Amritsar,Punjab,2023-01-26,XXXX8058,Closed,703.89
REC101318,MCH8296,D'Alia-Kannan,5999,Miscellaneous Retail,Partnership,Mumbai,Maharashtra,2023-07-29,,Active,659.86
REC101319,MCH2585,Roy LLC,5411,Grocery Store,Sole Proprietor,Jaipur,Rajasthan,2025-10-13,2320667701,Active,2233.97
REC101320,MCH6427,Bose Inc,5999,Miscellaneous Retail,Private Limited,Ludhiana,Punjab,2025-07-02,UHFS8061607261976,Closed,1949.7
REC101321,MCH7176,"Sachar, Wali and Saha",4131,Transportation,Individual,Kolkata,West Bengal,2026-02-13,7683191787,Active,980.72
REC101322,MCH7679,Sodhi-Dugal,5411,Grocery Store,Individual,Jalandhar,Punjab,2023-01-23,8562313994,Active,975.38
REC101323,MCH6829,"Natarajan, Thaker and Aggarwal",5912,Pharmacy,Sole Proprietor,Mumbai,Maharashtra,2024-01-24,,Active,1746.05
REC101324,MCH4180,"Iyer, Saha and Kumar",7011,Hotel/Lodging,Partnership,Lucknow,Uttar Pradesh,2025-04-16,2796320001,Active,3864.5
REC101325,MCH4080,Jhaveri-Andra,5311,Department Store,Sole Proprietor,Jalandhar,Punjab,2024-06-18,,Active,4912.37
REC101326,MCH8537,Sunder LLC,4131,Transportation,Private Limited,Chennai,Tamil Nadu,2025-09-16,FNGX1491502830694,Inactive,1072.34
REC101327,MCH2639,Sunder-Keer,5411,Grocery Store,Partnership,Jaipur,Rajasthan,2025-04-19,,Active,
REC101328,MCH9697,Walla Ltd,4814,Telecom,Individual,Bengaluru,Karnataka,2025-07-21,,Active,1081.86
REC101329,MCH6643,"Bala, Palla and Srinivas",5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-06-13,3868687292,Active,1698.35
REC101330,MCH6208,Tak-Parmar,4814,Telecom,Private Limited,Lucknow,Uttar Pradesh,2024-03-16,XXXX8227,Blocked,
REC101331,MCH8639,"Sodhi, Kala and Ramaswamy",5411,Grocery Store,Partnership,Pune,Maharashtra,2023-09-18,,Active,1544.0
REC101332,MCH6574,"Thaman, Gupta and Barad",4814,Telecom,Private Limited,Pune,Maharashtra,2024-03-03,2887690427,Active,1371.71
REC101333,MCH4980,Batra LLC,5411,Grocery Store,Individual,Pune,Maharashtra,,XXXX6176,Active,2806.42
REC101334,MCH8046,Muni LLC,5912,Pharmacy,Partnership,Mumbai,Maharashtra,2024-11-12,GNMM4947998232253,Active,401.9
REC101335,MCH5190,"Saini, Rana and Aggarwal",5411,Grocery Store,Sole Proprietor,Mumbai,Maharashtra,,4016367368,Active,1844.01
REC101336,MCH2577,Dua Inc,5812,Restaurant,Sole Proprietor,Bengaluru,Karnataka,2023-11-23,,Active,23536.65
REC101337,MCH6034,Sane Inc,5912,Pharmacy,Private Limited,Jaipur,Rajasthan,2025-10-18,5791425986,Active,1353.34
REC101338,MCH4083,"Loyal, Dara and Sharaf",4814,Telecom,Individual,Chennai,Tamil Nadu,2024-02-15,,Active,1752.1
REC101339,MCH8390,"Thakkar, Babu and Nagi",4131,Transportation,Private Limited,Hyderabad,Telangana,2024-03-25,XXXX7354,Active,2159.57
REC101340,MCH9016,Upadhyay-Sethi,4814,Telecom,Partnership,Mumbai,Maharashtra,2025-07-27,XXXX7823,Active,764.46
REC101341,MCH6780,"Bhatia, Dalal and Kapur",5999,Miscellaneous Retail,Private Limited,Jalandhar,Punjab,2025-05-24,,Active,
REC101342,MCH3201,Bahl and Sons,5942,Books & Stationery,Sole Proprietor,Amritsar,Punjab,2024-05-27,4264935431,Active,576.96
REC101343,MCH9352,Chaudhary-Munshi,7011,Hotel/Lodging,Sole Proprietor,Hyderabad,Telangana,2025-12-27,1982708228,Disabled,295.19
REC101344,MCH6091,Ratti-Kalita,5942,Books & Stationery,Sole Proprietor,Ludhiana,Punjab,2023-09-06,XXXX4886,Active,458.92
REC101345,MCH3491,"Chawla, Tella and Madan",4814,Telecom,Sole Proprietor,Lucknow,Uttar Pradesh,2025-05-23,,Active,1044.7
REC101346,MCH3426,"Morar, Dar and Raja",5311,Department Store,Individual,Jalandhar,Punjab,2023-10-25,XXXX0393,Inactive,1252.0
REC101347,MCH2395,Sathe-Dixit,4131,Transportation,Private Limited,Chennai,Tamil Nadu,2023-12-24,,Active,941.52
REC101348,MCH8330,Trivedi-Shan,5812,Restaurant,Partnership,Hyderabad,Telangana,2024-11-05,2548494928,Active,4115.86
REC101349,MCH7978,"Ganesan, Kohli and Savant",5999,Miscellaneous Retail,Individual,Jaipur,Rajasthan,2023-02-15,XXXX8648,Active,2414.03
REC101350,MCH8826,Mallick-Dasgupta,5311,Department Store,Private Limited,Jalandhar,Punjab,2023-02-09,2382228031,Active,1719.24
REC101351,MCH3593,"Kara, Brar and Apte",4814,Telecom,Private Limited,Mumbai,Maharashtra,2023-12-04,,Suspended,474.6
REC101352,MCH9888,"Contractor, Mohanty and Devi",5912,Pharmacy,Sole Proprietor,Chennai,Tamil Nadu,2025-09-23,XXXX3253,Active,1367.96
REC101353,MCH5154,Chauhan Inc,4814,Telecom,Partnership,Jalandhar,Punjab,2023-02-18,,Active,1206.43
REC101354,MCH3371,Bath PLC,4814,Telecom,Private Limited,Chennai,Tamil Nadu,2024-06-16,XXXX9871,Active,1557.07
REC101355,MCH1909,Murthy and Sons,5942,Books & Stationery,Sole Proprietor,Pune,Maharashtra,2023-11-25,6570869272,Active,823.0
REC101356,MCH6152,Dasgupta-Das,5942,Books & Stationery,Private Limited,Jaipur,Rajasthan,2024-10-26,XXXX8744,Active,344.11
REC101357,MCH4375,"Mani, Pillai and Soman",5311,Department Store,Sole Proprietor,Lucknow,Uttar Pradesh,2024-08-03,,Active,1050.41
REC101358,MCH7380,"Gour, Jani and Mital",5999,Miscellaneous Retail,Individual,Chennai,Tamil Nadu,2024-11-06,,Closed,688.41
REC101359,MCH4305,Padmanabhan-Thaker,4131,Transportation,Individual,Ludhiana,Punjab,2024-10-17,,Active,572.69
REC101360,MCH7198,Rama and Sons,5912,Pharmacy,Partnership,Jaipur,Rajasthan,2023-02-15,6060043689,Active,1594.96
REC101361,MCH1298,"Raghavan, Reddy and Sangha",5942,Books & Stationery,Sole Proprietor,Hyderabad,Telangana,2025-04-28,XXXX0353,Active,364.92
REC101362,MCH9510,Warrior-Thakkar,4131,Transportation,Sole Proprietor,Bengaluru,Karnataka,2024-09-15,,Active,1261.0
REC101363,MCH8799,"Dada, Ramaswamy and Dugal",5942,Books & Stationery,Private Limited,Hyderabad,Telangana,2023-04-09,STYQ1453146869201,Suspended,2080.34
REC101364,MCH3453,"Sangha, Minhas and Patil",7011,Hotel/Lodging,Private Limited,Jaipur,Rajasthan,2023-11-15,5047749653,Active,
REC101365,MCH6333,"Kumer, Butala and Sawhney",5699,Apparel,Individual,Chennai,Tamil Nadu,2024-09-08,HRFV9386173143650,Active,831.77
REC101366,MCH1255,Lala and Sons,4814,Telecom,Partnership,Kolkata,West Bengal,2023-07-19,8344362943,Inactive,772.22
REC101367,MCH8379,Deep Group,5942,Books & Stationery,Private Limited,Kolkata,West Bengal,2026-01-29,XXXX9737,Suspended,469.0
REC101368,MCH3147,Acharya-Uppal,4131,Transportation,Individual,Chennai,Tamil Nadu,2024-02-10,1420771239,Active,343.0
REC101369,MCH4236,Arora PLC,5942,Books & Stationery,Partnership,Amritsar,Punjab,2024-09-20,,Active,1427.88
REC101370,MCH1675,"Sarma, Saxena and Chandran",5311,Department Store,Private Limited,Jaipur,Rajasthan,2023-06-09,,Suspended,1777.8
REC101371,MCH6498,Peri-Saran,5999,Miscellaneous Retail,Private Limited,Kolkata,West Bengal,2025-01-08,XXXX0646,Active,7077.96
REC101372,MCH9849,Jayaraman Inc,5942,Books & Stationery,Individual,Kolkata,West Bengal,2026-02-11,8602198402,Active,1659.94
REC101373,MCH8659,Sha Ltd,7011,Hotel/Lodging,Partnership,Mumbai,Maharashtra,2024-10-23,6929887204,Active,
REC101374,MCH5707,Deol Group,5411,Grocery Store,Partnership,Hyderabad,Telangana,2023-09-19,NRWL7844875974966,Active,666.58
REC101375,MCH8553,"Sane, Chaudhari and Rai",4814,Telecom,Private Limited,Lucknow,Uttar Pradesh,2025-01-05,,Inactive,375.66
REC101376,MCH9390,"Minhas, Pau and Narayanan",4131,Transportation,Individual,Ludhiana,Punjab,,,Active,2246.12
REC101377,MCH9945,"Pant, Hayre and Pathak",4814,Telecom,Private Limited,Jalandhar,Punjab,2025-07-14,XXXX5088,Active,789.57
REC101378,MCH9412,Nayak-Guha,4131,Transportation,Individual,Amritsar,Punjab,,XXXX5639,Active,2887.33
REC101379,MCH1106,"Agrawal, Ganguly and Kalla",5411,Grocery Store,Private Limited,Delhi,Delhi,2024-08-25,ZKGK4764088745020,Active,1100.28
REC101380,MCH6940,Koshy Inc,4131,Transportation,Private Limited,Chennai,Tamil Nadu,2024-06-25,,Active,5556.5
REC101381,MCH9834,"Gill, Varghese and Ganesh",5912,Pharmacy,Private Limited,Kolkata,West Bengal,2023-03-26,,Active,1416.0
REC101382,MCH8235,Konda-Pillai,5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2025-08-29,XXXX2371,Active,
REC101383,MCH9684,Bhasin Inc,5912,Pharmacy,Private Limited,Delhi,Delhi,2025-01-20,XXXX1695,Inactive,2227.2
REC101384,MCH4122,"Lata, Magar and Savant",5999,Miscellaneous Retail,Partnership,Bengaluru,Karnataka,2025-12-03,7547242898,Active,3699.77
REC101385,MCH1772,Grover Group,5311,Department Store,Partnership,Kolkata,West Bengal,2023-03-18,0665098924,Active,1962.32
REC101386,MCH3267,"Dara, Rama and Ben",4814,Telecom,Partnership,Ludhiana,Punjab,2024-11-02,,Active,471.18
REC101387,MCH6084,"Jaggi, Ganguly and Mall",5699,Apparel,Private Limited,Ludhiana,Punjab,2023-08-30,,Inactive,1089.53
REC101388,MCH7430,"Gill, Mutti and Nagy",4814,Telecom,Sole Proprietor,Delhi,Delhi,2024-05-08,,Active,298.83
REC101389,MCH8949,"Srinivasan, Saxena and Kant",5942,Books & Stationery,Private Limited,Bengaluru,Karnataka,,XXXX6857,Inactive,1726.82
REC101390,MCH3822,Anne and Sons,5411,Grocery Store,Private Limited,Amritsar,Punjab,2026-01-21,,Active,2115.91
REC101391,MCH7687,Devan Inc,5699,Apparel,Individual,Lucknow,Uttar Pradesh,2024-11-25,,Active,2148.82
REC101392,MCH8377,"Agate, Suresh and Bahri",5311,Department Store,Individual,Hyderabad,Telangana,2024-02-05,XXXX2261,Active,1519.49
REC101393,MCH1039,Palan-Mody,4814,Telecom,Individual,Hyderabad,Telangana,2023-07-14,,Active,
REC101394,MCH4233,Shankar and Sons,5411,Grocery Store,Sole Proprietor,Jalandhar,Punjab,2023-12-10,4534914137,Disabled,2257.76
REC101395,MCH9444,Narain and Sons,5812,Restaurant,Private Limited,Hyderabad,Telangana,2023-08-09,XXXX4479,Blocked,1056.16
REC101396,MCH5119,Raghavan-Shere,5812,Restaurant,Sole Proprietor,Chennai,Tamil Nadu,2025-09-14,,Active,1149.0
REC101397,MCH4097,Nori PLC,5912,Pharmacy,Private Limited,Pune,Maharashtra,,,Active,930.77
REC101398,MCH8693,"Chawla, Goyal and Pau",7011,Hotel/Lodging,Individual,Mumbai,Maharashtra,2024-01-22,,Active,818.0
REC101399,MCH1207,"Pillai, Oak and Barman",5812,Restaurant,Individual,Delhi,Delhi,2024-04-11,,Active,1280.08
REC101400,MCH9049,Babu-Bali,5812,Restaurant,Individual,Bengaluru,Karnataka,2023-07-02,4401897773,Active,2337.3
REC101401,MCH6708,Wali LLC,7011,Hotel/Lodging,Sole Proprietor,Amritsar,Punjab,2023-04-09,1946521583,Active,469.66
REC101402,MCH3206,Ray Inc,7011,Hotel/Lodging,Individual,Kolkata,West Bengal,2024-08-27,QOEA8761018728907,Active,490.27
REC101403,MCH3845,Barad-Hayre,5999,Miscellaneous Retail,Private Limited,Hyderabad,Telangana,,7981739720,Inactive,
REC101404,MCH6892,Chacko-Gaba,5912,Pharmacy,Sole Proprietor,Bengaluru,Karnataka,2025-05-07,XXXX0824,Active,684.73
REC101405,MCH1260,Kothari-Nadkarni,5699,Apparel,Private Limited,Lucknow,Uttar Pradesh,2026-01-15,6850024093,Active,2375.4
REC101406,MCH3736,"Chanda, Bandi and Pandya",4814,Telecom,Partnership,Hyderabad,Telangana,2023-04-25,,Active,812.06
REC101407,MCH1641,Bali LLC,5999,Miscellaneous Retail,Sole Proprietor,Delhi,Delhi,,,Active,
REC101408,MCH9955,Bumb Ltd,5912,Pharmacy,Individual,Bengaluru,Karnataka,2024-02-20,,Inactive,5375.4
REC101409,MCH2838,Bose-Bir,4814,Telecom,Sole Proprietor,Chennai,Tamil Nadu,2024-07-25,,Active,3409.39
REC101410,MCH2981,Sami-Sura,5942,Books & Stationery,Individual,Kolkata,West Bengal,2023-01-27,,Active,512.85
REC101411,MCH7215,"Kaul, Purohit and Arora",5311,Department Store,Private Limited,Hyderabad,Telangana,2023-07-10,8944621322,Active,2403.84
REC101412,MCH3299,"Varghese, Tripathi and Ganesh",5999,Miscellaneous Retail,Sole Proprietor,Bengaluru,Karnataka,2023-07-12,,Inactive,2177.34
REC101413,MCH8845,Varkey-Jha,5999,Miscellaneous Retail,Partnership,Kolkata,West Bengal,2024-03-01,,Active,5630.04
REC101414,MCH1255,"Bose, Memon and Luthra",5942,Books & Stationery,Partnership,Pune,Maharashtra,2023-05-27,XXXX6249,Active,1129.38
REC101415,MCH7339,"Purohit, Dhingra and Barman",5411,Grocery Store,Individual,Chennai,Tamil Nadu,2023-08-16,IUQD2113343232449,Active,2247.46
REC101416,MCH2552,"Mukherjee, Iyengar and Deo",5942,Books & Stationery,Partnership,Pune,Maharashtra,2025-03-15,ZRKN1235329280179,Active,3414.98
REC101417,MCH1667,Prashad-Samra,5812,Restaurant,Private Limited,Delhi,Delhi,2025-10-20,XXXX1144,Active,7788.38
REC101418,MCH5970,Babu and Sons,5699,Apparel,Private Limited,Amritsar,Punjab,2025-01-14,,Inactive,2060.67
REC101419,MCH9396,"Solanki, Kara and Saha",7011,Hotel/Lodging,Sole Proprietor,Bengaluru,Karnataka,2024-07-08,XXXX6974,Active,1428.59
REC101420,MCH3683,Mander Group,5411,Grocery Store,Individual,Mumbai,Maharashtra,2023-10-09,3019047562,Active,4247.99
