record_id,user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
REC109969,USR76726,Max Tara,KDTLG1393J,,1990-02-22,Amritsar,Punjab,23633.0,Farmer,2024-08-19 04:04:00,Under Review,Low
REC109970,USR79798,Azad Walia,ZWRSN3051H,363575789428,1966-03-05,Pune,Maharashtra,32477.0,Unemployed,2025-05-11 05:55:16,Verified,Low
REC109971,USR18780,Lakshmi Patla,DXFOV0331W,163374934499,,Amritsar,Punjab,40982.0,Business Owner,2025-07-27 07:57:36,Pending,Low
REC109972,USR31358,Anusha Khanna,,632177296387,1976-02-24,Amritsar,Punjab,17388.0,Self Employed,2025-11-03 11:29:00,Verified,Unknown
REC109973,USR62266,Yoshita Mand,XJOSQ0363M,661368669017,2001-12-09,Hyderabad,Telangana,8919.0,Freelancer,2024-01-23 00:00:00,Verified,Medium
REC109974,USR87534,Zaid Hora,PYQND8265S,068165675549,1998-11-10,Jaipur,Rajasthan,32098.0,Freelancer,2024-03-05 17:25:30,Verified,Low
REC109975,USR99881,Anika Gade,BFKSW9919E,371276635557,,Bengaluru,Karnataka,19411.0,Business Owner,2024-08-15 14:59:00,Verified,Low
REC109976,USR86012,Xavier Sibal,,021156038158,1985-12-12,Kolkata,West Bengal,43100.0,Salaried,,Verified,High
REC109977,USR18558,Zehaan D’alia,XEQNA2824O,548276303489,2001-11-30,Chennai,Tamil Nadu,15867.0,Student,2024-10-22 21:47:55,Verified,Medium
REC109978,USR63278,Yutika Nadig,WZXYU2630O,279357891691,1995-07-26,Jaipur,Rajasthan,42202.0,Freelancer,2024-12-14 06:04:00,Verified,Low
REC109979,USR43767,Upma Radhakrishnan,,XXXX-XXXX-4740,1963-10-17,Pune,Maharashtra,17300.0,Retired,2025-01-17 10:51:19,Verified,Low
REC109980,USR53943,Manbir Srivastava,UPBOA7179A,348468033383,,Hyderabad,Telangana,44022.0,Gig Worker,2024-01-17 00:00:00,Verified,Low
REC109981,USR72806,Indrajit Naik,JKUAW7660Q,997787475191,1973-09-13,Chennai,Tamil Nadu,25961.0,Farmer,2025-05-12 00:00:00,Verified,Low
REC109982,USR42892,Madhav Bahl,EIDYI8318T,803320157215,1963-12-02,Lucknow,Uttar Pradesh,27600.0,Business Owner,2025-10-17 14:39:26,Verified,Low
REC109983,USR88130,Urishilla Lad,,XXXX-XXXX-3415,1971-04-04,Lucknow,Uttar Pradesh,,Unemployed,2024-08-25 06:10:00,Verified,High
REC109984,USR47707,Onveer Dar,MITFO7569W,605601276060,1987-05-17,Mumbai,Maharashtra,37151.0,Freelancer,2024-12-17 00:00:00,Verified,Medium
REC109985,USR45040,Samesh Varty,ULUBU9317V,952694734190,1992-08-02,Ludhiana,Punjab,,Farmer,2024-10-17 00:00:00,Verified,Low
REC109986,USR12385,Pranit Goel,VMCOU0134C,,1971-11-02,Jalandhar,Punjab,41487.0,Self Employed,2024-02-28 00:00:00,Pending,Medium
REC109987,USR18854,Brijesh Deshmukh,WPYTP7091E,880426041846,1971-01-12,Jalandhar,Punjab,46238.0,Student,2025-10-23 18:48:00,Verified,Low
REC109988,USR61293,Balveer Kannan,,872491855653,1995-01-16,Mumbai,Maharashtra,38058.0,Student,2024-06-03 00:00:00,Verified,Low
REC109989,USR44972,Vrinda Bawa,EGTMD2953H,352627618787,1995-12-01,Bengaluru,Karnataka,22211.0,Gig Worker,2024-11-25 00:00:00,Rejected,Low
REC109990,USR49173,Vrinda Sandhu,UFMDZ4999R,467992272801,2001-04-25,Pune,Maharashtra,,Unemployed,2024-05-05 00:00:00,Verified,Low
REC109991,USR40451,Ganga Shankar,OGKNP4321T,,1995-10-07,Jalandhar,Punjab,32548.0,Unemployed,2024-02-07 08:39:03,Verified,Low
REC109992,USR31891,Oni Lata,ANNYI7560F,,1992-02-10,Bengaluru,Karnataka,19940.0,Business Owner,2025-02-12 00:00:00,Pending,Low
REC109993,USR80611,Vincent Aurora,FBIAC1703I,XXXX-XXXX-6160,1999-06-23,Amritsar,Punjab,13694.0,Student,2025-03-06 00:00:00,Verified,High
REC109994,USR11494,Ranbir Varty,FIQAU2202G,113424039191,1974-06-29,Hyderabad,Telangana,,Freelancer,2025-02-12 00:00:00,Verified,High
REC109995,USR18855,Jagrati Vora,DETFD1253T,016651485660,1971-10-02,Jalandhar,Punjab,50737.0,Retired,2025-10-03 13:49:49,Rejected,Low
REC109996,USR27254,Gabriel Parekh,,042645754894,1993-06-16,Delhi,Delhi,,Self Employed,2024-10-24 00:00:00,Rejected,Low
REC109997,USR70438,Tamanna Lal,NZMYV1508B,617315855130,1961-10-13,Jaipur,Rajasthan,41886.0,Business Owner,2025-12-20 05:26:52,Verified,Low
REC109998,USR87018,Harshi1 Issac,MUOVZ8532X,461040954751,1972-07-04,Kolkata,West Bengal,22779.0,Salaried,2025-10-16 00:00:00,Verified,Medium
REC109999,USR13842,Kevin Kota,IWLMW1149Q,,2003-02-20,Jalandhar,Punjab,23560.0,Self Employed,2026-01-01 00:00:00,Verified,Low
REC110000,USR86500,Theodore Kale,LTMUI5701M,812359807228,1989-11-15,Pune,Maharashtra,62843.0,Business Owner,2025-07-17 00:00:00,Verified,Low
REC110001,USR17599,Kashvi Barad,DLKOF2329E,608469809679,1981-04-13,Delhi,Delhi,35445.0,Salaried,2025-05-24 00:48:29,Verified,Low
REC110002,USR72025,Odika Pathak,RPPEZ5954Q,016531072480,2000-07-18,Kolkata,West Bengal,41208.0,Gig Worker,2024-04-02 01:43:00,Verified,High
REC110003,USR22419,Indira Parmar,JKMDV0196I,947786199393,1982-07-31,Delhi,Delhi,49958.0,Retired,2026-01-05 00:00:00,Verified,Low
REC110004,USR74375,Nandini Gour,ZMPNN9636G,,1985-06-10,Jaipur,Rajasthan,14237.0,Retired,2024-09-08 00:00:00,Verified,Low
REC110005,USR69806,Hemani Bhalla,PQWDI2729O,109587460517,1973-07-21,Jaipur,Rajasthan,,Farmer,2025-12-13 00:00:00,Verified,Low
REC110006,USR47343,Jeevika Kulkarni,FGQLY5788N,781335040930,,Ludhiana,Punjab,51956.0,Retired,2024-07-20 10:17:39,Verified,Medium
REC110007,USR78648,Parth Seth,GFAKQ7874J,181735152142,1982-11-04,Chennai,Tamil Nadu,12800.0,Freelancer,,Verified,Medium
REC110008,USR40875,Daksha Thaker,VJMCG7761U,613950359329,,Bengaluru,Karnataka,28700.0,Business Owner,2025-02-15 10:58:15,Rejected,Medium
REC110009,USR50356,Janani Bakshi,QMYEI1492K,,1992-07-14,Amritsar,Punjab,21762.0,Business Owner,2025-05-20 04:35:00,Verified,Low
REC110010,USR49243,Bhavika Sama,CBZOX8200K,957488319404,1982-10-16,Amritsar,Punjab,13077.0,Student,2024-05-18 00:00:00,Verified,Medium
REC110011,USR20585,Anvi Das,DMZJV0844K,721504537230,1975-04-13,Jalandhar,Punjab,52430.0,Salaried,2024-07-15 11:03:00,Verified,Low
REC110012,USR24863,Qasim Banik,MQAMV2068W,,1992-06-11,Hyderabad,Telangana,25750.0,Gig Worker,2025-09-18 00:00:00,Verified,Medium
REC110013,USR31561,Janya Pau,RNDVP3869B,,2007-07-18,Mumbai,Maharashtra,39069.0,Self Employed,2026-01-19 00:00:00,Verified,High
REC110014,USR90770,Bhavani Badami,VBDSD1297K,047175079756,,Ludhiana,Punjab,22032.0,Salaried,2025-01-09 00:00:00,Verified,Medium
REC110015,USR61360,Umang Sarraf,AWCAZ6395K,210118473302,1980-12-15,Jaipur,Rajasthan,35643.0,Retired,2025-10-24 00:00:00,Pending,Low
REC110016,USR96386,Veda Chacko,RRQHU4604X,958797551931,1989-11-18,Hyderabad,Telangana,26611.0,Student,2024-03-07 04:50:09,Verified,Low
REC110017,USR34412,Abhiram Nayak,,712720318893,1969-03-13,Hyderabad,Telangana,52949.0,Student,2024-03-01 00:00:00,Verified,High
REC110018,USR56947,Tanish Bhargava,LYGPA3197X,478949382412,1994-08-08,Ludhiana,Punjab,27853.0,Business Owner,2025-12-27 16:23:49,Verified,Low
REC110019,USR90351,Matthew Hari,YSKVR5288Y,XXXX-XXXX-6522,1967-10-25,Ludhiana,Punjab,30261.0,Gig Worker,2024-06-06 00:00:00,Verified,Medium
REC110020,USR46346,Sachi Minhas,WGBQU3740F,999202062445,1970-05-04,Ludhiana,Punjab,,Student,,Verified,Low
REC110021,USR80180,Raagini Andra,PHFFU1412V,886584618057,1980-03-18,Ludhiana,Punjab,21820.0,Self Employed,2025-02-23 10:18:00,Pending,High
REC110022,USR51224,Ikbal Hegde,YRAWX8841I,648887153678,,Mumbai,Maharashtra,14999.0,Student,2025-10-15 00:00:00,Verified,Low
REC110023,USR31523,Bhavna Mital,OINGK0666H,635970978549,1972-04-09,Kolkata,West Bengal,7942.0,Retired,2025-03-04 00:00:00,Verified,Low
REC110024,USR80606,Priya Soman,,877035889078,1970-12-16,Jalandhar,Punjab,30912.0,Business Owner,2024-12-13 00:00:00,Verified,Low
REC110025,USR85766,Krisha Dey,SGOEO4843C,XXXX-XXXX-2542,1978-09-03,Delhi,Delhi,,Freelancer,2024-02-26 00:00:00,Pending,Low
REC110026,USR94622,Netra Shanker,QBAGA4335D,608617630695,1993-06-29,Lucknow,Uttar Pradesh,,Business Owner,2024-04-16 00:00:00,Verified,Low
REC110027,USR99621,Indira Savant,NNIIB5881I,501304598700,1997-04-09,Chennai,Tamil Nadu,29900.0,Gig Worker,,Verified,Low
REC110028,USR67091,Zashil Sood,WIYKJ8086X,,1961-07-06,Hyderabad,Telangana,23953.0,Freelancer,2024-04-04 00:00:00,Verified,Low
REC110029,USR80549,Kamala Sinha,RCUQQ2235K,,1988-11-26,Amritsar,Punjab,11300.0,Unemployed,2024-01-08 00:00:00,Verified,Low
REC110030,USR94302,Omkaar Dara,BEDGR5199R,,,Delhi,Delhi,,Retired,2024-07-04 00:00:00,Verified,Low
REC110031,USR56649,Aachal Kota,,457467713492,1987-09-04,Pune,Maharashtra,20967.0,Business Owner,2025-04-22 00:00:00,Verified,Medium
REC110032,USR26830,Warinder Dewan,HKSQB8737J,,1994-03-27,Jalandhar,Punjab,16214.0,Gig Worker,2026-02-21 19:18:00,Verified,High
REC110033,USR13986,Teerth Mangal,YTQQI0022E,818246236577,1996-06-12,Bengaluru,Karnataka,,Salaried,2024-07-22 18:22:18,Verified,Medium
REC110034,USR16196,Radha Sethi,GUOFH0633Z,687171002360,1987-04-18,Bengaluru,Karnataka,66100.0,Salaried,2026-03-28 18:52:24,Verified,Medium
REC110035,USR76143,Hamsini Sur,PHQJJ5807U,187840525714,1963-09-29,Chennai,Tamil Nadu,41308.0,Gig Worker,2025-03-10 00:00:00,Verified,Low
REC110036,USR44645,Daniel Walla,ALGRC1735N,618748743900,1963-06-10,Bengaluru,Karnataka,40800.0,Freelancer,2024-07-21 21:05:34,In Progress,Low
REC110037,USR79260,Shivani Reddy,GPFLI7373D,045149127098,,Jalandhar,Punjab,25300.0,Self Employed,2026-03-26 00:00:00,Failed,Low
REC110038,USR56154,Vasatika Desai,AKDDY8295L,460287521438,1961-09-28,Bengaluru,Karnataka,39026.0,Self Employed,2025-12-01 00:00:00,Verified,Medium
REC110039,USR96760,Karan Sarraf,,769009434208,1996-03-04,Ludhiana,Punjab,12817.0,Student,2024-01-22 02:22:27,Verified,Low
REC110040,USR94503,Ishani Goel,FTEAF9055Y,524133225088,1965-07-16,Amritsar,Punjab,43164.0,Freelancer,2025-10-10 00:00:00,Verified,High
REC110041,USR91288,Jatin Loke,MOIDC5842B,584056105753,1963-05-10,Mumbai,Maharashtra,49382.0,Business Owner,2024-10-24 00:00:00,Verified,Low
REC110042,USR14304,Kevin Chokshi,BONTW9052I,719827192277,1989-07-24,Pune,Maharashtra,,Self Employed,2025-10-03 00:00:00,Pending,Low
REC110043,USR49752,Rajata Rajagopal,YOKFB8827T,,1997-09-18,Delhi,Delhi,20480.0,Student,2024-08-17 17:30:16,Pending,Low
REC110044,USR86998,Idika Jhaveri,SAPER6953M,788945028576,1988-07-02,Pune,Maharashtra,45879.0,Gig Worker,2025-08-23 10:16:00,In Progress,High
REC110045,USR48452,Aadhya Narayanan,EWNAX7872B,XXXX-XXXX-7344,1962-09-20,Kolkata,West Bengal,23989.0,Farmer,2024-12-25 00:00:00,Verified,Medium
REC110046,USR94202,Mitesh Pradhan,XSIYL7001R,934414582516,1971-04-30,Lucknow,Uttar Pradesh,24879.0,Retired,2025-01-29 00:00:00,Verified,Medium
REC110047,USR82370,Gunbir Bath,MDXWQ1928Y,483551376237,1976-05-06,Bengaluru,Karnataka,14593.0,Gig Worker,2025-01-26 00:00:00,Verified,Medium
REC110048,USR30422,Wahab Sarma,OBIRC4914I,981029357500,1992-12-13,Bengaluru,Karnataka,25893.0,Gig Worker,2025-01-15 00:00:00,Verified,Low
REC110049,USR53728,Bahadurjit Duga1,,269029908286,1962-09-19,Chennai,Tamil Nadu,12736.0,Student,2024-02-20 12:26:46,Verified,Low
REC110050,USR44429,Charan Radhakrishnan,EPKIS0288N,018765958767,1982-05-14,Pune,Maharashtra,24524.0,Freelancer,2024-10-17 19:24:44,Verified,Low
REC110051,USR20463,Anjali Sethi,SXYYT4645Y,164950799401,,Delhi,Delhi,24879.0,Farmer,2024-02-25 00:00:00,Verified,Low
REC110052,USR92829,Vansha D’alia,GYVFH8413H,587074990219,,Jaipur,Rajasthan,11100.0,Self Employed,2024-02-03 00:00:00,Rejected,Medium
REC110053,USR53836,Vasana Date,FMKJH6976G,019863630402,1981-06-10,Pune,Maharashtra,38367.0,Gig Worker,2024-01-22 00:00:00,Rejected,Low
REC110054,USR48758,L0hit M0han,YSYTZ1428S,220040786856,2004-09-05,Delhi,Delhi,,Gig Worker,2024-03-18 00:00:00,Verified,Low
REC110055,USR73984,Priya Ping1e,JLROT5963T,166211446153,1992-09-02,Ludhiana,Punjab,19700.0,Farmer,2025-10-11 00:00:00,Verified,Low
REC110056,USR57300,Alexander Walia,LJRFN4063U,898934550600,1967-07-01,Mumbai,Maharashtra,54151.0,Retired,2024-02-27 00:00:00,Verified,Low
REC110057,USR67580,Abhiram Pillay,YXRFU6608H,832265339394,1990-03-16,Bengaluru,Karnataka,12100.0,Student,2025-05-27 20:38:00,Verified,Low
REC110058,USR71591,Eiravati Sarkar,CELMQ6168Z,645105979193,1965-03-30,Mumbai,Maharashtra,29126.0,Farmer,2024-07-01 00:00:00,In Progress,Low
REC110059,USR76399,Rachana Apte,,806367373533,1986-07-27,Pune,Maharashtra,30963.0,Freelancer,2026-01-24 04:11:36,Verified,Low
REC110060,USR98798,Vanya Varughese,CVMEE7727J,669747728071,1979-08-24,Kolkata,West Bengal,23080.0,Salaried,2024-01-11 00:00:00,Verified,Low
REC110061,USR72297,Nachiket Wali,,412840386125,1979-06-24,Amritsar,Punjab,16100.0,Gig Worker,2025-10-31 20:02:22,Verified,Low
REC110062,USR42696,Yoshita Dixit,,,1975-11-03,Hyderabad,Telangana,,Retired,2024-11-18 00:00:00,Verified,Medium
REC110063,USR82428,Ekaja Borah,,,1982-09-25,Hyderabad,Telangana,,Farmer,2025-09-20 00:00:00,Verified,High
REC110064,USR63255,Barkha Nazareth,IUPIM7703H,227457931486,1970-04-16,Lucknow,Uttar Pradesh,,Student,2024-09-19 00:00:00,Pending,Medium
REC110065,USR12091,Wriddhish Prasad,PYTOK6974Y,439026535069,1983-12-13,Ludhiana,Punjab,,Business Owner,2025-10-13 00:00:00,Verified,Low
REC110066,USR17885,Xalak Varma,WRPHY6957H,751421410820,1982-06-28,Amritsar,Punjab,97742.0,Business Owner,2024-07-15 10:52:00,Verified,Medium
REC110067,USR79093,Gavin Chand,AOWHY4395O,676103010671,1988-08-27,Jaipur,Rajasthan,51741.0,Freelancer,2024-06-04 00:00:00,Rejected,Low
REC110068,USR64197,Teerth Sami,RCANI0519O,852449955348,1974-06-12,Bengaluru,Karnataka,22199.0,Student,,Verified,Low
REC110069,USR34564,Maya Kata,HPJMR0641V,695589404652,1966-04-30,Amritsar,Punjab,15729.0,Student,2024-07-01 22:42:16,Verified,Low
REC110070,USR96807,Ekta Mitra,QHSMZ8370I,410535579989,1961-04-10,Kolkata,West Bengal,30365.0,Business Owner,2024-01-21 00:00:00,Rejected,Unknown
REC110071,USR93310,Urmi Dixit,EHLIL4272W,477016410175,1962-03-16,Bengaluru,Karnataka,11495.0,Farmer,2024-05-01 10:30:00,Verified,Medium
REC110072,USR29622,Vivaan Magar,LVEAU8072L,166665158418,1981-04-04,Kolkata,West Bengal,28465.0,Freelancer,2026-01-04 08:39:00,Verified,Low
REC110073,USR75633,Vanya Agarwal,GZRXS4217K,505326641307,1981-03-26,Pune,Maharashtra,17002.0,Gig Worker,2024-08-25 10:16:02,Pending,Low
REC110074,USR78526,Praneel Jain,LIGAD9379C,629404794408,1981-01-23,Mumbai,Maharashtra,,Gig Worker,2025-10-23 00:00:00,Verified,Medium
REC110075,USR83245,Lila Gala,OUJUG8217N,173533190584,1972-11-28,Jaipur,Rajasthan,49967.0,Freelancer,2025-02-11 16:03:41,Pending,High
REC110076,USR99559,Sathvik Parsa,NVXPN1391R,135443875605,1960-04-18,Bengaluru,Karnataka,13077.0,Gig Worker,2025-10-09 19:20:31,Verified,Medium
REC110077,USR79695,Harini Gill,BHSPQ3632B,149957941829,1992-06-20,Hyderabad,Telangana,39057.0,Salaried,2024-02-01 00:00:00,Rejected,Medium
REC110078,USR77938,Varenya Ram,WLODF9989K,391945524654,1979-05-25,Delhi,Delhi,48599.0,Unemployed,2024-07-22 20:43:00,Under Review,Low
REC110079,USR36816,Girindra Rajan,YNYRP4702A,862988509927,1994-03-08,Chennai,Tamil Nadu,31382.0,Business Owner,,Verified,Low
REC110080,USR12227,Oviya Trivedi,APFDX7199O,079341492631,2007-10-21,Kolkata,West Bengal,27219.0,Retired,2025-08-24 06:29:13,Verified,Low
REC110081,USR73006,Girish Pingle,WRRUD6475V,,1985-03-05,Lucknow,Uttar Pradesh,,Freelancer,,Verified,Medium
REC110082,USR30660,Gopal Bhatnagar,TYFXR8257L,410217198958,1982-12-20,Hyderabad,Telangana,10561.0,Unemployed,2026-03-07 00:00:00,Verified,Medium
REC110083,USR30136,Tripti Soni,,,1987-11-05,Pune,Maharashtra,18638.0,Student,2024-02-24 00:00:00,Verified,Medium
REC110084,USR10363,Sarthak Doctor,MPEKY3167S,180195026037,1994-12-27,Jaipur,Rajasthan,16604.0,Business Owner,2024-06-09 00:00:00,Verified,Unknown
REC110085,USR41313,Ekantika Dewan,ZFOUE1597B,046441340378,1994-01-10,Chennai,Tamil Nadu,17471.0,Self Employed,2024-06-28 00:00:00,Verified,Medium
REC110086,USR25881,Chakrika Parekh,QKNKK6712B,480397179140,2004-10-27,Bengaluru,Karnataka,,Self Employed,2024-05-02 00:00:00,Verified,Medium
REC110087,USR47132,Avi Sampath,FPMNR1217S,,1977-01-18,Jalandhar,Punjab,22706.0,Retired,2025-08-05 00:00:00,Verified,Medium
REC110088,USR23020,Vasatika Rege,,178744282676,1999-03-06,Kolkata,West Bengal,,Gig Worker,2024-02-07 00:00:00,Verified,Low
REC110089,USR30085,Harish Bhagat,YJMQN2804J,426596965108,1999-01-05,Chennai,Tamil Nadu,25274.0,Student,2024-11-16 00:00:00,Verified,Medium
REC110090,USR84982,Vaishnavi Deshpande,,061927300853,2000-05-19,Jaipur,Rajasthan,27327.0,Farmer,2025-06-25 19:05:21,Verified,Low
REC110091,USR73573,Krishna Madan,YSVPI3625R,366783120951,1961-06-22,Lucknow,Uttar Pradesh,19428.0,Self Employed,2024-05-28 00:00:00,Verified,Low
REC110092,USR42569,Anmol Baral,CEWPI0163L,674826366357,1989-03-04,Delhi,Delhi,,Farmer,2024-05-17 00:00:00,Verified,Low
REC110093,USR19569,Tarak Upadhyay,EBFXB8606L,464543614933,,Bengaluru,Karnataka,32555.0,Freelancer,2025-09-25 00:00:00,Rejected,Medium
REC110094,USR93604,Vrinda Mann,UDHQE8546Q,,2005-09-26,Bengaluru,Karnataka,,Business Owner,2024-12-14 00:00:00,Verified,High
REC110095,USR47193,Indira Ganesh,SWXEK8595J,,1980-06-04,Lucknow,Uttar Pradesh,17331.0,Farmer,2026-01-26 00:00:00,Verified,Low
REC110096,USR15150,Maya Mukhopadhyay,JERTM5137W,509873504492,1984-10-07,Jaipur,Rajasthan,,Student,2024-07-04 00:00:00,Pending,Medium
REC110097,USR75382,Vinaya Goswami,OPEUP6252O,,2004-01-19,Mumbai,Maharashtra,72653.0,Self Employed,2025-07-17 00:00:00,Verified,Medium
REC110098,USR30912,Vyanjana Pau,RCFNQ2206A,442274250313,2003-08-17,Hyderabad,Telangana,17590.0,Salaried,2025-04-26 03:22:53,Verified,Medium
REC110099,USR92998,Dhruv La11,ONFQX9909X,298771200554,2001-03-14,Hyderabad,Telangana,15916.0,Unemployed,2024-04-26 00:00:00,Verified,Unknown
REC110100,USR31193,Ekta Kapur,RYIEV2746J,043890182132,1962-08-26,Kolkata,West Bengal,68604.0,Self Employed,,Verified,Low
REC110101,USR83043,Gavin Walia,BWXOA3537Z,523952770562,1970-11-04,Lucknow,Uttar Pradesh,93580.0,Student,2024-02-08 00:00:00,Verified,Medium
REC110102,USR60281,Lekha Murty,GTNFY4853N,972558213087,1993-12-07,Bengaluru,Karnataka,27213.0,Unemployed,2024-10-30 00:00:00,Rejected,Low
REC110103,USR58608,Brijesh Balakrishnan,SFWSP6535J,660424835806,1999-11-07,Lucknow,Uttar Pradesh,15852.0,Freelancer,2024-03-06 00:00:00,Verified,Low
REC110104,USR16204,Urmi Dugar,XNCOS9001K,,1974-05-15,Pune,Maharashtra,,Unemployed,2025-04-25 00:00:00,Pending,Low
REC110105,USR92149,Tara Balay,NDEBV3567Y,306206086741,2004-09-03,Mumbai,Maharashtra,,Farmer,2025-02-07 00:00:00,Verified,Medium
REC110106,USR68125,Champak Zachariah,,045553431448,1971-06-16,Ludhiana,Punjab,40881.0,Salaried,2025-04-10 00:00:00,Verified,Low
REC110107,USR60618,Nandini Sahni,,739660437459,2000-07-21,Delhi,Delhi,32103.0,Gig Worker,2024-01-04 11:11:00,Verified,High
REC110108,USR16079,Falak Som,,878443356253,1965-09-16,Bengaluru,Karnataka,13047.0,Self Employed,2025-06-24 00:00:00,Verified,Medium
REC110109,USR26992,Charles Biswas,YDJAG8615C,238866274701,1976-11-21,Pune,Maharashtra,5000.0,Retired,2024-01-02 00:00:00,Pending,Low
REC110110,USR25827,Warda Mani,JMYRC7560B,412916987401,1980-02-22,Jaipur,Rajasthan,26843.0,Self Employed,2024-03-14 00:00:00,Verified,Medium
REC110111,USR30223,Damyanti Goel,BRPPA3462N,XXXX-XXXX-5521,1960-05-07,Jalandhar,Punjab,47696.0,Unemployed,2025-09-02 12:33:00,Verified,Medium
REC110112,USR67555,Nachiket Sami,ZFVAW5288L,405632735294,1983-09-10,Kolkata,West Bengal,,Business Owner,2024-12-06 00:00:00,Verified,Medium
REC110113,USR74835,Upkaar Ghose,SUYOK6851P,XXXX-XXXX-7789,1997-08-16,Lucknow,Uttar Pradesh,39397.0,Self Employed,2025-04-11 00:00:00,Verified,Medium
REC110114,USR64425,Deepa Kadakia,NBNZS6013D,XXXX-XXXX-5607,1983-07-26,Delhi,Delhi,71016.0,Student,,Verified,High
REC110115,USR63638,Dakshesh Kala,ONDLI8949J,331366191817,1994-09-10,Amritsar,Punjab,19675.0,Gig Worker,,Rejected,Unknown
REC110116,USR56746,Agastya Rai,MQUQK3217Z,156250045276,2003-10-01,Chennai,Tamil Nadu,18140.0,Unemployed,2025-02-14 00:00:00,Verified,Medium
REC110117,USR68708,Brinda Singh,RDSGK2586J,636973494821,1962-01-05,Amritsar,Punjab,11398.0,Business Owner,2024-08-12 16:38:00,Pending,Low
REC110118,USR49927,Frado Kothari,QKMEG5639I,418090475109,1981-04-04,Jaipur,Rajasthan,26900.0,Retired,2025-12-09 00:00:00,Verified,Medium
REC110119,USR20858,Abdul Chokshi,FJSLQ5381I,,1995-05-17,Amritsar,Punjab,25972.0,Unemployed,2024-11-08 01:04:00,Verified,Low
REC110120,USR18209,Gauri Pau,BGLIR6967L,906157179228,2007-03-18,Bengaluru,Karnataka,8941.0,Salaried,,Verified,Low
REC110121,USR38442,Dev Thaman,,045302701739,1980-03-02,Chennai,Tamil Nadu,29385.0,Self Employed,2026-03-13 00:00:00,Verified,Medium
REC110122,USR24179,Omya Parmer,TUMZJ0123R,XXXX-XXXX-8374,1965-12-19,Jaipur,Rajasthan,12070.0,Salaried,2025-09-16 17:13:00,Verified,Low
REC110123,USR63327,Alka Bhakta,ZYUXM5777N,561742810108,1983-10-06,Ludhiana,Punjab,25970.0,Unemployed,2026-03-16 00:00:00,Verified,Low
REC110124,USR65649,Chaman Hans,VYZVL8350K,XXXX-XXXX-2141,2001-12-11,Mumbai,Maharashtra,10205.0,Freelancer,2024-04-10 00:42:55,Verified,Low
REC110125,USR66116,Wahab Iyer,KQPOQ5144D,546609349364,2007-01-06,Bengaluru,Karnataka,15066.0,Freelancer,2025-09-17 02:36:51,Rejected,Medium
REC110126,USR98678,Nidhi Goda,FQEKX0543W,156986483646,1990-10-11,Hyderabad,Telangana,63200.0,Student,2024-03-30 00:00:00,Verified,Medium
REC110127,USR43638,Yagnesh Oommen,EWJPR6983C,474475662127,1990-05-08,Lucknow,Uttar Pradesh,31420.0,Retired,2025-03-17 17:01:00,Verified,Unknown
REC110128,USR72801,Gauri Dewan,OFQJT2773Y,,2004-07-06,Delhi,Delhi,50648.0,Self Employed,2026-01-05 10:47:01,Verified,Low
REC110129,USR24633,Harinakshi Rama,,546611740069,1983-02-04,Mumbai,Maharashtra,,Farmer,2024-02-08 11:08:32,Verified,Low
REC110130,USR98685,Aayush Lad,DYKPB2873H,,2006-09-21,Bengaluru,Karnataka,18483.0,Retired,2025-05-14 00:00:00,Verified,Low
REC110131,USR34888,Varenya Hegde,OALDU2802B,924749351613,1967-09-20,Amritsar,Punjab,11587.0,Student,2024-04-14 22:36:00,Verified,Low
REC110132,USR23221,Akshay Chakrabarti,RKXXZ3778P,467544119873,1982-01-18,Delhi,Delhi,,Farmer,2024-03-07 00:00:00,Verified,Medium
REC110133,USR61358,Ekantika Bhardwaj,OOUGA2677Y,138545201047,1964-12-05,Mumbai,Maharashtra,15300.0,Gig Worker,2024-03-19 00:00:00,Verified,High
REC110134,USR20624,Madhav Sane,YPMUK0735S,263849400635,1982-10-14,Hyderabad,Telangana,15915.0,Farmer,2025-02-17 06:30:00,Verified,Low
REC110135,USR50113,Ikbal De,SCROS5761K,,1989-05-28,Bengaluru,Karnataka,,Self Employed,2025-02-15 00:00:00,Verified,Low
REC110136,USR35498,Om Randhawa,VQBVY1163A,826064508996,1982-10-03,Chennai,Tamil Nadu,37465.0,Student,2024-05-25 00:00:00,Verified,Low
REC110137,USR17634,Xiti Raman,XKEOA9409N,XXXX-XXXX-9759,1962-05-26,Delhi,Delhi,14075.0,Farmer,,Under Review,Medium
